arxiv_id;title;published;authors;pdf_link;summary;last_updated
http://arxiv.org/abs/2512.21412v1;A Survey of Freshness-Aware Wireless Networking with Reinforcement Learning;2025-12-24T20:24:16Z;Alimu Alibotaiken, Suyang Wang, Oluwaseun T. Ajayi, Yu Cheng;https://arxiv.org/pdf/2512.21412v1;The age of information (AoI) has become a central measure of data freshness in modern wireless systems, yet existing surveys either focus on classical AoI formulations or provide broad discussions of reinforcement learning (RL) in wireless networks without addressing freshness as a unified learning problem. Motivated by this gap, this survey examines RL specifically through the lens of AoI and generalized freshness optimization. We organize AoI and its variants into native, function-based, and a...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.20982v1;Reconfigurable Intelligent Surface-Enhanced Satellite Networks: Deployment Strategies, Key Capabilities, Practical Solutions, and Future Directions;2025-12-24T06:16:09Z;Ziyuan Zheng, Xiangyu Li, Shirui Zuo, Yu Wan, Bodong Shang, Wenpeng Jing, Qingqing Wu;https://arxiv.org/pdf/2512.20982v1;Satellite networks promise wide-area 6G coverage but face two persistent barriers: blockage-induced service discontinuities and increasingly stringent spectrum coexistence across satellite layers and with terrestrial systems. Reconfigurable intelligent surfaces (RISs) act as low-power programmable apertures that redirect energy without the cost and power consumption of fully active arrays. We develop a deployment-first, operations-aware view of RIS-enabled satellite networking that treats RIS as...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.20874v1;When Future Communications Shift Toward Narrow Beams: A Forward Looking Survey on Pointing Errors and Alignment Limits;2025-12-24T01:31:00Z;Meysam Ghanbari, Mohammad Taghi Dabiri, Osamah S. Badarneh, Mazen Hasna, Yazan H. Al-Badarneh, Mustafa K. Alshawaqfeh, Khalid Qaraqe;https://arxiv.org/pdf/2512.20874v1;Directional links in free-space optical (FSO), millimeter-wave (mmWave), and terahertz (THz) systems are a cornerstone of emerging 6G networks, yet their reliability is fundamentally limited by pointing errors and misalignment. Existing studies address this impairment using technology-specific definitions, models, and mitigation approaches, which hinders cross-domain comparison and transferable design insight. This survey provides a unified treatment of pointing errors across optical and high fr...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.20739v1;AI-Driven Green Cognitive Radio Networks for Sustainable 6G Communication;2025-12-23T19:50:13Z;Anshul Sharma, Shujaatali Badami, Biky Chouhan, Pushpanjali Pandey, Brijeena Rana, Navneet Kaur;https://arxiv.org/pdf/2512.20739v1;The 6G wireless aims at the Tb/s peak data rates are expected, a sub-millisecond latency, massive Internet of Things/vehicle connectivity, which requires sustainable access to audio over the air and energy-saving functionality. Cognitive Radio Networks CCNs help in alleviating the problem of spectrum scarcity, but classical sensing and allocation are still energy-consumption intensive, and sensitive to rapid spectrum variations. Our framework which centers on AI driven green CRN aims at integrat...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.20733v1;Towards a Security Plane for 6G Ecosystems;2025-12-23T19:41:50Z;Xavi Masip-Bruin, Eva Rodríguez, Admela Jukan, Panos Trakadas;https://arxiv.org/pdf/2512.20733v1;6G networks promise to be the proper technology to support a wide deployment of highly demanding services, satisfying key users-related aspects such as extremely high quality, and persistent communications. However, there is no service to support if the network is not reliable enough. In this direction, it is with no doubt that security guarantees become a must. Traditional security approaches have focused on providing specific and attack-tailored solutions that will not properly meet the uncert...;2026-01-10 17:59:43
http://arxiv.org/abs/2601.02385v1;Base Station Deployment under EMF constrain by Deep Reinforcement learning;2025-12-23T12:54:17Z;Mohammed Mallik, Guillaume Villemaud;https://arxiv.org/pdf/2601.02385v1;As 5G networks rapidly expand and 6G technologies emerge, characterized by dense deployments, millimeter-wave communications, and dynamic beamforming, the need for scalable simulation tools becomes increasingly critical. These tools must support efficient evaluation of key performance metrics such as coverage and radio-frequency electromagnetic field (RF-EMF) exposure, inform network design decisions, and ensure compliance with safety regulations. Moreover, base station (BS) placement is a cruci...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.20275v1;Graph-Symbolic Policy Enforcement and Control (G-SPEC): A Neuro-Symbolic Framework for Safe Agentic AI in 5G Autonomous Networks;2025-12-23T11:27:17Z;Divya Vijay, Vignesh Ethiraj;https://arxiv.org/pdf/2512.20275v1;As networks evolve toward 5G Standalone and 6G, operators face orchestration challenges that exceed the limits of static automation and Deep Reinforcement Learning. Although Large Language Model (LLM) agents offer a path toward intent-based networking, they introduce stochastic risks, including topology hallucinations and policy non-compliance. To mitigate this, we propose Graph-Symbolic Policy Enforcement and Control (G-SPEC), a neuro-symbolic framework that constrains probabilistic planning wi...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.19563v1;On Network-Aware Semantic Communication and Edge-Cloud Collaborative Intelligence Systems;2025-12-22T16:44:32Z;Murdadha Nasif, Ahmed Refaey Hussein;https://arxiv.org/pdf/2512.19563v1;Semantic communication and edge-cloud collaborative intelligence are increasingly recognized as foundational enablers for next-generation intelligent services operating under stringent bandwidth, latency, and resource constraints. By shifting the communication objective from bit-perfect delivery toward the transmission of task-relevant semantic representations, semantic communication enables adaptive tradeoffs among communication overhead, inference accuracy, computational load, and end-to-end l...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.19054v1;AI-Driven Subcarrier-Level CQI Feedback;2025-12-22T05:44:30Z;Chengyong Jiang, Jiajia Guo, Yuqing Hua, Chao-Kai Wen, Shi Jin;https://arxiv.org/pdf/2512.19054v1;The Channel Quality Indicator (CQI) is a fundamental component of channel state information (CSI) that enables adaptive modulation and coding by selecting the optimal modulation and coding scheme to meet a target block error rate. While AI-enabled CSI feedback has achieved significant advances, especially in precoding matrix index feedback, AI-based CQI feedback remains underexplored. Conventional subband-based CQI approaches, due to coarse granularity, often fail to capture fine frequency-selec...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.18982v1;Reimagining Wireless Connectivity: The FAS-RIS Synergy for 6G Smart Cities;2025-12-22T02:48:44Z;Tuo Wu, Kai-Kit Wong, Jie Tang, Junteng Yao, Baiyang Liu, Kin-Fai Tong, Chan-Byoung Chae, Matthew C. Valenti, Kwai-Man Luk;https://arxiv.org/pdf/2512.18982v1;Fluid antenna system (FAS) represents the concept of treating antenna as a reconfigurable physical-layer resource to broaden system design and network optimization and inspire next-generation reconfigurable antennas. FAS can unleash new degree of freedom (DoF) via antenna reconfigurations for novel spatial diversity. Reconfigurable intelligent surfaces (RISs) on the other hand can reshape wireless propagation environments but often face limitations from double path-loss and minimal signal proces...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.18854v1;A 100-GHz CMOS-Compatible RIS-on-Chip Based on Phase-Delay Lines for 6G Applications;2025-12-21T18:46:46Z;Xiarui Su, Xihui Teng, Yiyang Yu, Yiming Yang, Atif Shamim;https://arxiv.org/pdf/2512.18854v1;On-chip reconfigurable intelligent surfaces (RIS) are expected to play a vital role in future 6G communication systems. This work proposed a CMOS-compatible on-chip RIS capable of achieving beam steering for the first time. The proposed unit cell design is a combination of a slot, a phase-delay line with VO2, and a ground. Under the two states of the VO2, the unit cell has a 180 deg phase difference at the center frequency, while maintaining reflection magnitudes better than -1.2 dB. Moreover, a...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.18600v1;Embracing Beam-Squint Effects for Wideband LEO Satellite Communications: A 3D Rainbow Beamforming Approach;2025-12-21T05:14:50Z;Juha Park, Seokho Kim, Wonjae Shin, H. Vincent Poor;https://arxiv.org/pdf/2512.18600v1;Low Earth Orbit (LEO) satellite communications (SATCOM) offers high-throughput, low-latency global connectivity to a very large number of users. To accommodate this demand with limited hardware resources, beam hopping (BH) has emerged as a prominent approach in LEO SATCOM. However, its time-domain switching mechanism confines coverage to a small fraction of the service area during each time slot, exacerbating uplink throughput bottlenecks and latency issues as the user density increases. Meanwhi...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.18582v2;Wireless Copilot: An AI-Powered Partner for Navigating Next-Generation Wireless Complexity;2025-12-21T03:58:34Z;Haoxiang Luo, Ruichen Zhang, Yinqiu Liu, Gang Sun, Hongfang Yu, Dusit Niyato, Dong In Kim;https://arxiv.org/pdf/2512.18582v2;"The sixth-generation (6G) of wireless networks introduces a level of operational complexity that exceeds the limits of traditional automation and manual oversight. This paper introduces the ""Wireless Copilot"", an AI-powered technical assistant designed to function as a collaborative partner for human network designers, engineers, and operators. We posit that by integrating Large Language Models (LLMs) with a robust cognitive framework. It will surpass the existing AI tools and interact with wire...";2026-01-10 17:59:43
http://arxiv.org/abs/2512.19764v1;Visual Event Detection over AI-Edge LEO Satellites with AoI Awareness;2025-12-21T00:13:02Z;Chathuranga M. Wijerathna Basnayaka, Haeyoung Lee, Pandelis Kourtessis, John M. Senior, Vishalya P. Sooriarachchi, Dushantha Nalin K. Jayakody, Marko Beko, Seokjoo Shin;https://arxiv.org/pdf/2512.19764v1;Non terrestrial networks (NTNs), particularly low Earth orbit (LEO) satellite systems, play a vital role in supporting future mission critical applications such as disaster relief. Recent advances in artificial intelligence (AI)-native communications enable LEO satellites to act as intelligent edge nodes capable of on board learning and task oriented inference. However, the limited link budget, coupled with severe path loss and fading, significantly constrains reliable downlink transmission. Thi...;2026-01-10 17:59:43
http://arxiv.org/abs/2512.18432v1;Federated Learning Based Decentralized Adaptive Intelligent Transmission Protocol for Privacy Preserving 6G Networks;2025-12-20T17:18:15Z;Ansar Ahmed;https://arxiv.org/pdf/2512.18432v1;The move to 6th Generation (6G) wireless networks creates new issues with privacy, scalability, and adaptability. The data-intensive nature of 6G is not handled well by older, centralized network models. A shift toward more secure and decentralized systems is therefore required. A new framework called the Federated Learning-based Decentralized Adaptive Intelligent Transmission Protocol (AITP) is proposed to meet these challenges. The AITP uses the distributed learning of Federated Learning (FL) ...;2026-01-10 17:59:43
